gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000132530	126.049738409132	6.07492289697524	1.24362564252889	4.88484853417944	1.03508393145227e-06	0.000249342309232929	XAF1	54739
ENSG00000137959	77.2614973924729	5.65423189483581	1.2727616874807	4.44249064884078	8.8923499231913e-06	0.00175842901690092	IFI44L	10964
ENSG00000157601	558.615907018005	5.02506699453672	0.281504460239713	17.850754443669	2.85158042687476e-71	1.25935296918879e-67	MX1	4599
ENSG00000137965	156.489669698087	4.61264040581799	0.852352542610228	5.4116579410819	6.2443883571045e-08	1.76025322006974e-05	IFI44	10561
ENSG00000126709	1912.74024235676	4.28692157869353	0.2699400649552	15.8810126218388	8.5782277061165e-57	1.89421564797229e-53	IFI6	2537
ENSG00000185745	1223.6959774855	4.27552204847004	0.279540364247714	15.2948289238162	8.27780533876892e-53	1.56675204190499e-49	IFIT1	3434
ENSG00000221808	0.359603562647059	-4.18703414830143	4.49436467977045	-0.9316186928817	0.35153361917172	NA	MIR1256	100302155
ENSG00000185885	176.353813775553	4.17783453702766	0.67341232945793	6.20397690132977	5.50538698486166e-10	2.08402491892663e-07	IFITM1	8519
ENSG00000111335	277.80204186713	4.17459001646012	0.636879891806922	6.55475242689197	5.57342630546897e-11	2.3820104877793e-08	OAS2	4939
ENSG00000236699	1.08199851371465	-4.01046559725978	2.12623222287153	-1.88618418727731	0.059270138623744	NA	ARHGEF38	54848
ENSG00000121905	2.78082258650081	3.96803775149324	1.55779154861274	2.54721997627147	0.0108584960928662	NA	HPCA	3208
ENSG00000252010	3.52351708532539	3.95842710560211	1.86973998758509	2.11710030907277	0.0342513354768409	NA	SCARNA5	677775
ENSG00000168348	0.407501645913975	-3.83361366767599	4.31133207980833	-0.889194707508225	0.373898446691171	NA	INSM2	84684
ENSG00000187608	1315.4848259698	3.74681622444487	0.193997962735763	19.3136885130503	4.12065521980205e-83	2.72972805035787e-79	ISG15	9636
ENSG00000207585	0.172525765192989	-3.72443878161774	5.44371223910939	-0.684172604653891	0.493866179150342	NA	MIR181D	574457
ENSG00000159197	0.615808746315116	3.71228746216972	2.64319274687169	1.40447096283967	0.160178652478226	NA	KCNE2	9992
ENSG00000108759	0.504175545684303	-3.66788460907385	3.05311658004094	-1.20135753513371	0.229612541026787	NA	KRT32	3882
ENSG00000162882	0.931202044943799	-3.63228846745944	2.68235043822968	-1.35414389398602	0.175690474735825	NA	HAAO	23498
ENSG00000278261	0.734768420926226	3.55026524391824	2.29428715536684	1.54743717917498	0.121757861829497	NA	SNORD1A	677848
ENSG00000142748	0.929734718266131	3.5019598320557	2.16503630769614	1.61750628366238	0.10576904040536	NA	FCN3	8547
ENSG00000235821	0.812210371536363	-3.49871709660593	2.19458253398061	-1.59425177337024	0.110879654631853	NA	IFITM4P	340198
ENSG00000233820	1.06037695471117	-3.49821900635776	2.14592645761892	-1.63016723799534	0.103066156103749	NA	LOC441455	441455
ENSG00000165949	341.548554717351	3.4884413078958	0.426777091685027	8.17391883459003	2.98530689446155e-16	2.32660770851301e-13	IFI27	3429
ENSG00000167555	133.462063148579	-3.48696562984273	1.3920502709391	-2.5049135815263	0.0122481315293788	0.502451111521007	ZNF528	84436
ENSG00000139193	1.88905414772458	3.45605944613338	1.66777214246087	2.07226116694443	0.0382410918268314	NA	CD27	939
ENSG00000258984	0.232151471451616	-3.45312325544861	5.45314879534625	-0.633234739238277	0.526580363168642	NA	UBE2F-SCLY	100533179
ENSG00000139985	7.13331091194117	3.45028358931395	1.35155079427886	2.55283308915881	0.0106850687152603	0.478602611893495	ADAM21	8747
ENSG00000133106	26.5873685893172	3.40093790121014	1.23259174443456	2.75917627760057	0.00579472677550527	0.335259105016023	EPSTI1	94240
ENSG00000120903	0.138898581726289	-3.39843869277666	5.45527106164255	-0.622964222011254	0.533308033304633	NA	CHRNA2	1135
ENSG00000140932	0.932126059592037	-3.33576177799815	2.40992815228889	-1.38417478331457	0.166304942697627	NA	CMTM2	146225
ENSG00000186510	1.10807398967991	-3.33563929110437	2.41387905634292	-1.38185849963749	0.167015152663625	NA	CLCNKA	1187
ENSG00000284498	0.331002061168933	-3.31114979940509	5.45882642331831	-0.606568068415027	0.544137596671977	NA	MIR564	693149
ENSG00000282100	0.892920822877301	-3.27732859948375	3.22450126953871	-1.01638310099118	0.309446989727588	NA	HSP90AB4P	664618
ENSG00000010932	0.253224963072248	-3.24811774541457	5.46152800883887	-0.594726922604416	0.552026022540665	NA	FMO1	2326
ENSG00000226627	0.248479405745546	-3.24676031750315	5.03522320289272	-0.6448096115457	0.519050572495618	NA	SHANK2-AS1	100874198
ENSG00000267909	0.269591845195185	-3.2421947136373	4.14304490578366	-0.782563256582429	0.433883625467605	NA	CCDC177	56936
ENSG00000151067	0.328611822849233	-3.24088848111408	3.96834990241695	-0.816684153567254	0.414108949437715	NA	CACNA1C	775
ENSG00000187559	0.549971693247465	-3.22732027230853	2.95664739864218	-1.0915472280498	0.275032162399382	NA	FOXD4L3	286380
ENSG00000215595	0.366891957901418	-3.22206522317164	5.36436181686473	-0.600642785324801	0.548077934357456	NA	C20orf202	400831
ENSG00000273983	0.579884703019631	-3.19976045389919	2.94660469515412	-1.08591439467988	0.277516867749121	NA	HIST1H3G	8355
ENSG00000180061	2.11179965476154	-3.18197722035246	1.99459131641553	-1.59530285435653	0.110644527629826	NA	TMEM150B	284417
ENSG00000124657	1.54932064133347	3.17831501365386	1.66059275066242	1.91396416272804	0.0556247349928356	NA	OR2B6	26212
ENSG00000284154	0.351134653498795	-3.1727658346651	3.86102861718949	-0.821741082295994	0.411224272341505	NA	MIR3605	100500853
ENSG00000185507	598.16868094954	3.16741573846354	0.194134185157774	16.3156001396115	7.64511290330302e-60	2.02580201711723e-56	IRF7	3665
ENSG00000169245	6.58330124307593	3.16515414727409	1.31701814705927	2.40327299539605	0.0162490519789754	0.562098406447638	CXCL10	3627
ENSG00000128617	0.146280061231481	-3.15406106093164	5.46578029187939	-0.57705595404515	0.563901657425905	NA	OPN1SW	611
ENSG00000173809	0.754138947237662	-3.15158050704206	2.16352691388472	-1.45668652736251	0.145202930418061	NA	TDRD12	91646
ENSG00000170209	4.52219702009989	-3.15028977514521	1.44291198450017	-2.18328616643688	0.0290147426442844	NA	ANKK1	255239
ENSG00000176746	0.243732232336158	-3.14237728425279	5.43312162410983	-0.578374183693641	0.563011519709108	NA	MAGEB6	158809
ENSG00000114654	0.531427238172909	-3.12681944029227	3.09150707375991	-1.01142237934116	0.311814314470031	NA	EFCC1	79825
ENSG00000180251	0.402094709978309	-3.11347508760306	5.46770054671853	-0.569430432592294	0.569064069098624	NA	SLC9A4	389015
ENSG00000199161	0.174665311775518	-3.11344419222301	5.46770202873518	-0.569424627724863	0.569068007526271	NA	MIR126	406913
ENSG00000244588	0.226403945787429	-3.11342950568001	5.46770273318502	-0.569421868307458	0.569069879712401	NA	RAD21L1	642636
ENSG00000100373	0.115096386819811	-3.11340762428407	5.46770378288583	-0.569417757053551	0.56907266908656	NA	UPK3A	7380
ENSG00000168131	0.115096386819811	-3.11340762428407	5.46770378288583	-0.569417757053551	0.56907266908656	NA	OR2B2	81697
ENSG00000205076	0.452360023900231	-3.11013833232631	5.19313756675781	-0.598893884928998	0.549243649532743	NA	LGALS7	3963
ENSG00000109906	1.40928784885727	-3.1054724405148	4.8725376161762	-0.637341911985458	0.523902156289716	NA	ZBTB16	7704
ENSG00000138670	5.17678228237027	-3.10116769896268	1.23348828458652	-2.51414442902651	0.0119321557113795	NA	RASGEF1B	153020
ENSG00000275084	1.37216315219244	-3.09546409976248	1.66686492110848	-1.85705755791175	0.06330296565176	NA	SNORD91B	692208
ENSG00000182271	0.457441095749366	-3.09542634442395	4.35892796872781	-0.710134777778255	0.477620561706374	NA	TMIGD1	388364
ENSG00000010030	4.64151869962282	3.09101487996506	1.41874540654714	2.17869595608968	0.0293542623776395	NA	ETV7	51513
ENSG00000147697	35.4994179405326	-3.09019458417453	1.34041624041621	-2.30539924166765	0.0211442239373252	0.62811619494534	GSDMC	56169
ENSG00000106302	3.07361232549636	-3.08934334508952	1.63916076552517	-1.88471040184989	0.0594689472368605	NA	HYAL4	23553
ENSG00000078579	0.590866152065822	-3.08735529554594	4.05327736871354	-0.761693566637367	0.44624291589308	NA	FGF20	26281
ENSG00000265828	0.110065077502972	-3.08266547624899	5.46919388905259	-0.563641651545653	0.572998034392528	NA	MIR3939	100500857
ENSG00000212493	1.78169696314282	3.06091656093816	1.71611180524735	1.78363469768042	0.0744830436337536	NA	SNORD19	692089
ENSG00000162949	6.38875674581637	-3.05141847443032	1.44489861265656	-2.11185646363106	0.0346987625557011	NA	CAPN13	92291
ENSG00000221953	0.459661379250244	-3.04914850731507	3.50908975661361	-0.86892861647905	0.384886176213916	NA	C1orf229	388759
ENSG00000283791	2.48940558310474	-3.01259697845537	1.6511504509219	-1.82454419993849	0.0680698405250909	NA	MIR612	693197
ENSG00000187323	0.322236112125694	-3.01083750355097	4.62899055944134	-0.650430685672935	0.515414061420893	NA	DCC	1630
ENSG00000168685	29.7366917611546	2.9767373791996	1.24052095109758	2.39958654190069	0.0164135994394643	0.564840984346656	IL7R	3575
ENSG00000136872	0.726007480527571	-2.96385673596072	2.82784348761875	-1.04809786996256	0.29459351757816	NA	ALDOB	229
ENSG00000149256	148.170703452065	2.95345083101441	1.21881695770711	2.42321114121235	0.0153839823891495	0.552846322367328	TENM4	26011
ENSG00000265345	1.47284082413964	-2.94039133262502	1.96273240728204	-1.49811116467823	0.134104370839863	NA	MIR5188	100847004
ENSG00000168329	1.37371446404585	-2.93924152019903	5.40161742231661	-0.544141002666284	0.586344446643214	NA	CX3CR1	1524
ENSG00000189045	6.12505718166974	-2.93331005838029	1.62426690934452	-1.80592859554347	0.0709294937593597	NA	ANKDD1B	728780
ENSG00000126266	0.128506524450057	-2.92915656419051	5.47711632793674	-0.534799041833378	0.592788825696974	NA	FFAR1	2864
ENSG00000215186	0.165051201436962	-2.92915388356062	5.47711647355505	-0.534798538191279	0.592789173998886	NA	GOLGA6B	55889
ENSG00000163810	11.692998685299	2.92563244431559	1.35984117322077	2.1514515826773	0.0314405734971589	0.713487587635134	TGM4	7047
ENSG00000281732	0.20998623383273	-2.91342292459962	5.43917582175107	-0.535636835446457	0.592209565775903	NA	LOC284933	284933
ENSG00000207744	0.395974352341988	-2.91191663015222	3.70918112777854	-0.785056466599729	0.432420462305239	NA	MIR10B	406903
ENSG00000136688	70.8968198702419	2.90764493100583	1.31337446379585	2.21387350763794	0.0268374816278807	0.683295745663549	IL36G	56300
ENSG00000136696	0.41193256215828	-2.90711857652771	5.39029782693291	-0.539324295218372	0.58966310776641	NA	IL36B	27177
ENSG00000125245	0.0952087796259093	-2.90584022934717	5.47839315245882	-0.530418345029321	0.595821909515481	NA	GPR18	2841
ENSG00000284544	0.574236951726964	-2.89802017243636	3.56037900957011	-0.813963952895644	0.415665601719302	NA	MIR330	442902
ENSG00000266437	0.849599734001057	-2.89262813000238	2.39407372004447	-1.20824522059774	0.226952952393748	NA	MIR4746	100616371
ENSG00000130303	47.688104282601	2.88078706505373	0.70604549374989	4.08017201519626	4.50023861732256e-05	0.00805725154606847	BST2	684
ENSG00000202529	0.713701233286956	-2.87049560886925	2.20486945154401	-1.30188914670622	0.192954283153808	NA	SNORD18B	595099
ENSG00000044012	0.593718250323587	-2.86129127323751	3.39150532003377	-0.843664096982463	0.398857135623457	NA	GUCA2B	2981
ENSG00000197893	0.647226099160745	-2.8529051957418	3.22013177820403	-0.885959144607727	0.375639543163053	NA	NRAP	4892
ENSG00000146005	0.426070573669307	-2.84013369099266	3.70302317071569	-0.766977023922791	0.443095176273155	NA	PSD2	84249
ENSG00000188710	0.558243147021409	2.83276043072547	3.56651702490739	0.794265220365526	0.427041046825681	NA	QRFP	347148
ENSG00000188282	4.46336737051078	-2.82299221863451	1.8618593533399	-1.51622205703695	0.129463212517144	NA	RUFY4	285180
ENSG00000188676	0.185961936752609	-2.81826135011883	5.48337247511058	-0.513964966434638	0.607276484619604	NA	IDO2	169355
ENSG00000207639	0.122477866325004	-2.81823799029959	5.48337384291446	-0.513960578110369	0.60727955277711	NA	MIR193B	574455
ENSG00000215914	0.118562720853106	-2.81823639950239	5.48337393606132	-0.513960279266803	0.607279761717968	NA	MMP23A	8511
ENSG00000264810	0.181497843979053	-2.81823540709323	5.48337399416062	-0.513960092835988	0.607279892063819	NA	MIR4441	100616493
ENSG00000233496	0.0907358311112019	-2.81821644759437	5.4833751042734	-0.513956531151413	0.607282382270478	NA	SYNJ2-IT1	100874300
ENSG00000224786	0.988266925447887	2.80081941681808	2.30192037978354	1.21673166518534	0.223706327111499	NA	CETN4P	729338
ENSG00000257108	1.84513797409703	-2.79797213006559	1.62656994888875	-1.72016711115137	0.085402069492535	NA	NHLRC4	283948
ENSG00000235700	0.359669651679837	2.79109644843261	3.7314672322426	0.747989001301017	0.454466791740366	NA	CYCSP52	360155
ENSG00000129682	0.923575828625522	-2.78259134205224	2.19120576048524	-1.26989048323606	0.204123643574815	NA	FGF13	2258
ENSG00000265444	0.777406527359477	2.77969151704685	2.22451325440934	1.24957291737285	0.21145560148274	NA	MIR4733	100616266
ENSG00000224574	0.997084523945977	-2.77217725654976	2.50297594577066	-1.10755249615322	0.268055128713686	NA	COL18A1-AS2	100874236
ENSG00000057149	73.5362724270585	2.75915568067431	0.91379966313694	3.01943171132558	0.00253249377707574	0.192833391106187	SERPINB3	6317
ENSG00000162460	0.118004917810297	-2.72349464503928	5.48898025206299	-0.496174976037795	0.619770964640096	NA	TMEM82	388595
ENSG00000160202	0.150634449325303	-2.72349153884303	5.48898035958697	-0.496174400421423	0.619771370722215	NA	CRYAA	1409
ENSG00000231528	0.143977083479437	-2.72349100723039	5.48898037800747	-0.496174301905416	0.619771440222663	NA	FAM225A	286333
ENSG00000066056	0.0862628825964945	-2.7234773219575	5.48898085183793	-0.496171765847129	0.61977322934615	NA	TIE1	7075
ENSG00000225914	0.3398958808133	-2.71905060880232	3.97432149157514	-0.684154670065375	0.49387750287298	NA	HCG23	414764
ENSG00000140506	0.531533889257981	-2.71741129124295	3.71568515361159	-0.731335185544894	0.464574443854133	NA	LMAN1L	79748
ENSG00000123338	0.573920261496495	-2.71662785786508	3.61450769548415	-0.751590005261063	0.45229765571005	NA	NCKAP1L	3071
ENSG00000172782	0.676061684523043	-2.71631938089239	3.57808514301936	-0.759154484121702	0.447760149962969	NA	FADS6	283985
ENSG00000171502	2.84566054493241	2.71542196149892	1.49254203826823	1.81932695487062	0.0688615634043304	NA	COL24A1	255631
ENSG00000163815	0.791016842292172	-2.71289872197687	3.25779078936912	-0.832741847889574	0.404990337653035	NA	CLEC3B	7123
ENSG00000101188	2.75067135782686	-2.70841566772394	2.02985964745542	-1.33428716173512	0.182109763432674	NA	NTSR1	4923
ENSG00000180539	0.925971637539493	-2.6993050770387	2.15463231378007	-1.25279151332464	0.210281591002787	NA	C9orf139	401563
ENSG00000165091	2.02502936928044	2.68641582632068	1.58689422206651	1.69287643055523	0.0904789905227795	NA	TMC1	117531
ENSG00000254911	2.90634959462676	2.68463233810154	1.50023374837226	1.78947603399427	0.0735381837962905	NA	SCARNA9	619383
ENSG00000130427	0.903815079291938	-2.67845790686644	2.25709525516844	-1.1866835928759	0.235352449117312	NA	EPO	2056
ENSG00000160683	0.538365243965388	-2.6774961191439	2.60935979508327	-1.02611227634802	0.30483866433371	NA	CXCR5	643
ENSG00000241399	0.563362210857297	2.67680429206365	3.36939709532602	0.7944460733871	0.42693579110063	NA	CD302	9936
ENSG00000100078	1.67028476748272	-2.6739781838893	2.20523912701519	-1.21255701984054	0.225299229829246	NA	PLA2G3	50487
ENSG00000163263	0.70298585263874	-2.67046372679851	2.84254037372167	-0.939463780879263	0.347492679618522	NA	C1orf189	388701
ENSG00000146006	0.621396371954457	-2.66658067000261	3.00450267640818	-0.887528139329352	0.374794623228623	NA	LRRTM2	26045
ENSG00000106178	2.66055912326108	2.66016573830951	1.54489564766913	1.72190642282088	0.0850864713069974	NA	CCL24	6369
ENSG00000172215	0.195068786105461	2.65637295013049	5.43176912897474	0.489043787954936	0.624810696574727	NA	CXCR6	10663
ENSG00000135114	288.146239702827	2.64824625065288	0.419019158755249	6.32010779297023	2.61380912822566e-10	1.04940476181399e-07	OASL	8638
ENSG00000157335	0.570384909382646	-2.64581170279641	2.95611574932932	-0.895029805039498	0.37077115548872	NA	CLEC18C	283971
ENSG00000183486	37.2080528594561	2.64183602480711	0.986124793806539	2.67900781057269	0.0073840671422134	0.388257387670182	MX2	4600
ENSG00000254122	11.238624886167	-2.64088331649769	1.22087236592779	-2.16311171437709	0.0305325883276212	0.713487587635134	PCDHGB7	56099
ENSG00000175868	0.711529940834289	-2.61943567071427	2.51119848158724	-1.04310180573963	0.296901144479305	NA	CALCB	797
ENSG00000100385	2.45574902857022	-2.61737828437874	1.84392565987011	-1.41945976529396	0.155765018977306	NA	IL2RB	3560
ENSG00000265195	0.454200373247938	-2.58811849614269	3.74302406722245	-0.691451203535335	0.489282035763053	NA	MIR4312	100422971
