gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000107159	472.830376046424	8.72190151954735	1.44847166509664	6.02145125080195	1.72860088127604e-09	3.75532278410549e-08	CA9	768
ENSG00000183709	6.29384547811055	-8.63283976476334	2.99238546775445	-2.8849357336445	0.00391493571373947	0.0120502846712432	IFNL2	282616
ENSG00000182393	10.9929603129227	-8.19677155954916	2.6581098984011	-3.08368422407203	0.0020445448121033	0.0069354439315294	IFNL1	282618
ENSG00000136535	2.64923453239681	-7.99929452981459	5.51411426153687	-1.45069437273232	0.146864983114409	0.24379469898898	TBR1	10716
ENSG00000166569	2.11452616992274	-7.92699017990656	4.6877479842424	-1.69100177879713	0.0908364629188202	0.165327656526604	CPLX4	339302
ENSG00000197110	6.38998813580179	-7.79196481143526	1.50093852947617	-5.19139502278928	2.08724259398287e-07	2.50703257081756e-06	IFNL3	282617
ENSG00000166523	95.1807176182027	7.50655344370206	1.46348377288887	5.12923585676962	2.90920663637122e-07	3.31879813388162e-06	CLEC4E	26253
ENSG00000109943	1.67184769257927	-7.19990445453618	5.38831053526831	-1.33620815047878	0.181481247788326	0.288117337888901	CRTAM	56253
ENSG00000278705	7.24608064169039	-7.08684289931474	1.72456177131512	-4.10935868879341	3.96759410571995e-05	0.000231162262707757	HIST1H4B	8366
ENSG00000247095	248.298581746406	6.73090241035757	1.22987671750762	5.47282692203324	4.42912644377043e-08	6.56156689643416e-07	MIR210HG	100506211
ENSG00000143107	1.29858115352966	-6.70019289767688	5.48023023070554	-1.22261157207154	0.221476440254914	0.336877913690631	FNDC7	163479
ENSG00000261239	3.48647698939175	-6.62167451785917	1.68100445213174	-3.93911777536461	8.17817791212639e-05	0.0004331833459462	ANKRD26P1	124149
ENSG00000139780	0.767591034681728	-6.45863100543218	6.04152179117832	-1.06904042204448	0.285051455565802	NA	METTL21C	196541
ENSG00000226761	0.820810931133548	-6.44196978862104	6.04193365266439	-1.06620995180578	0.286328744464862	NA	TAS2R46	259292
ENSG00000207590	0.765157151649739	-6.44191920654306	6.04193491026004	-1.06620135804571	0.286332628395782	NA	MIR215	406997
ENSG00000171855	3.23146932724806	-6.36521741059209	1.81331866245803	-3.51025858960927	0.000447671103557211	0.00188605672915194	IFNB1	3456
ENSG00000128713	12.3724884482429	6.27610587245679	1.49649155925422	4.19387990105637	2.74223207594885e-05	0.000168605655531064	HOXD11	3237
ENSG00000179363	0.910464470007783	-6.22703653315353	2.83907595247149	-2.19333213954094	0.0282834576510227	NA	TMEM31	203562
ENSG00000163687	0.82131998893466	-6.20944622629931	6.0481949698414	-1.02666105462241	0.304580093844417	NA	DNASE1L3	1776
ENSG00000182492	1.04777733991952	-6.18703552036528	6.04885219183126	-1.02284455366931	0.306381348665694	NA	BGN	633
ENSG00000142319	0.785812640877429	-6.17676434819545	4.54014257319845	-1.36047805737608	0.173678692011341	NA	SLC6A3	6531
ENSG00000135333	12.9309216187508	-6.16865674311938	0.875841765592897	-7.04311781585745	1.87985145537235e-12	8.48764256506973e-11	EPHA7	2045
ENSG00000278588	2.71265873011497	-6.11662739636483	1.80235086541101	-3.39369404356792	0.000689566862137716	0.00272374367943198	HIST1H2BI	8346
ENSG00000130540	31.0783322120031	-6.11011327129353	1.39208813420075	-4.38917128964795	1.13783423378287e-05	7.82391521302995e-05	SULT4A1	25830
ENSG00000164746	1.00951871553245	-6.08748986271552	2.32542171254136	-2.61780038858532	0.00884985572492013	NA	C7orf57	136288
ENSG00000138379	1.95024877327238	-6.07906993062538	2.2649157718913	-2.68401589413151	0.00727436479022862	0.0203021277612227	MSTN	2660
ENSG00000140285	1.54685441507966	-6.01230609031338	1.94910681595838	-3.08464679364282	0.00203794014274214	0.0069146045132876	FGF7	2252
ENSG00000115009	588.969325590262	5.99661639062242	0.845343811724201	7.0937011751366	1.30571915117046e-12	6.21356510350642e-11	CCL20	6364
ENSG00000189045	6.12505718166974	-5.94189019476486	1.5650984139012	-3.79649620879364	0.000146755605999222	0.00071844106268071	ANKDD1B	728780
ENSG00000199753	108.799579915434	5.89731838726114	1.25020849162465	4.71706793448312	2.39267814796926e-06	2.02519737086726e-05	SNORD104	692227
ENSG00000173391	19.4810704839201	5.88824810902424	1.48619182981324	3.96197044749209	7.43337428584513e-05	0.000398093178080809	OLR1	4973
ENSG00000164692	5.11052307460091	-5.88519336684626	1.60985555358246	-3.65572759229842	0.000256453568849152	0.00116739720529875	COL1A2	1278
ENSG00000182866	1.34360878482623	-5.8837642043441	2.21164037013459	-2.66036209313092	0.00780566853572711	0.0215561848471904	LCK	3932
ENSG00000125998	1.43880205450853	-5.88362639662048	2.32729685136123	-2.52809451152703	0.0114683475201842	0.0296960665620248	FAM83C	128876
ENSG00000136371	20.6452864320409	5.8691588784739	1.48867286790375	3.94254439979043	8.06217189810014e-05	0.000428553038129508	MTHFS	10588
ENSG00000128739	0.837035863253779	-5.84824354256581	6.06010067912014	-0.965040657280782	0.334524448071489	NA	SNRPN	6638
ENSG00000198597	0.656498271322279	-5.84815618676014	6.06010392332251	-0.965025725755842	0.334531926621039	NA	ZNF536	9745
ENSG00000143340	0.543466998401817	-5.84814681889744	6.06010427126542	-0.965024124523238	0.334532728615004	NA	FAM163A	148753
ENSG00000204671	0.53390696267297	-5.84813813289095	6.06010459383828	-0.965022639846372	0.334533472231926	NA	IL31	386653
ENSG00000101251	0.510104767766493	-5.848125792276	6.06010505215098	-0.965020530493983	0.334534528726364	NA	SEL1L2	80343
ENSG00000114204	0.510104767766493	-5.848125792276	6.06010505215098	-0.965020530493983	0.334534528726364	NA	SERPINI2	5276
ENSG00000169397	0.510104767766493	-5.848125792276	6.06010505215098	-0.965020530493983	0.334534528726364	NA	RNASE3	6037
ENSG00000230891	0.510104767766493	-5.848125792276	6.06010505215098	-0.965020530493983	0.334534528726364	NA	LINC00692	285326
ENSG00000250095	0.510104767766493	-5.848125792276	6.06010505215098	-0.965020530493983	0.334534528726364	NA	NREP-AS1	100873948
ENSG00000144460	0.654935192045195	-5.81804248656852	4.26674123196242	-1.36357987753867	0.172699828806334	NA	NYAP2	57624
ENSG00000189367	0.772067073937394	-5.81351288374583	4.12348121572854	-1.40985555155941	0.158582339553844	NA	KIAA0408	9729
ENSG00000124491	0.820167790818673	-5.80843273768252	3.98211297967535	-1.45863082422038	0.144666744965403	NA	F13A1	2162
ENSG00000081189	7.57774819552646	-5.76253101270665	3.19005912288967	-1.80640257459766	0.0708554797242087	0.134718878876952	MEF2C	4208
ENSG00000213366	23.387529613794	5.75562268145143	1.48115495211973	3.88590179117611	0.000101950718986011	0.00052337030054805	GSTM2	2946
ENSG00000099869	0.867038634970085	-5.7553168708439	3.11213797334724	-1.84931289040948	0.0644126454856895	NA	IGF2-AS	51214
ENSG00000171943	2.2362021826637	-5.72743162713804	2.20442419130552	-2.59815313664567	0.00937266844663296	0.0251830614832458	SRGAP2C	653464
ENSG00000165899	0.644407334366342	-5.67668600184503	3.62014092777768	-1.56808425834677	0.116861469750982	NA	OTOGL	283310
ENSG00000088827	0.759413933963429	-5.67577816926823	3.49749367458452	-1.62281299048882	0.104629387908401	NA	SIGLEC1	6614
ENSG00000039600	2.18935010403746	-5.67445502373428	1.84895106360853	-3.06901309365087	0.00214767178160994	0.00723939734794984	SOX30	11063
ENSG00000136352	55.4113658455714	-5.66517124741382	1.4098548511152	-4.01826559871228	5.86280915214925e-05	0.000324737363416617	NKX2-1	7080
ENSG00000159884	134.852799614607	5.66242365117826	1.26044417645636	4.49240335823337	7.04238789236437e-06	5.17477424051676e-05	CCDC107	203260
ENSG00000215440	13.5324019643529	5.65682766683751	1.49867065501892	3.77456357598869	0.00016028802771893	0.000777326928342529	NPEPL1	79716
ENSG00000128709	10.1318667841197	5.64467856309258	1.51127026490844	3.73505566420614	0.000187673670969292	0.000891673004066464	HOXD9	3235
ENSG00000171401	564.16327174738	-5.61119933881744	1.39414687355019	-4.02482654107207	5.70173268962635e-05	0.000317139046447121	KRT13	3860
ENSG00000273703	3.77224051689981	-5.6081095688342	1.82310884095173	-3.07612438866051	0.00209710338827489	0.00709286547613731	HIST1H2BM	8342
ENSG00000123243	50.1434612773218	5.60652300213924	1.46662528987194	3.82273716460241	0.000131978437355296	0.000653570127504425	ITIH5	80760
ENSG00000219607	12.9463079069552	5.57618968900697	1.50383324089092	3.70798406191863	0.000208915801743399	0.000977723343157526	PPP1R3G	648791
ENSG00000090339	629.71817842856	5.57606206470589	0.61107145454426	9.12505734515866	7.16982903184696e-20	1.08561350694329e-17	ICAM1	3383
ENSG00000198848	172.392504962561	5.56141471814034	0.539115783880567	10.3158076324703	5.97765916109966e-25	1.60009126473007e-22	CES1	1066
ENSG00000184357	5.09069158390134	-5.53237724210349	1.43118733281815	-3.86558566809678	0.000110822939701487	0.000562939974966213	HIST1H1B	3009
ENSG00000135722	69.0106969038661	5.50000146066482	1.23620466061143	4.44910267361757	8.62297899671951e-06	6.12054827337743e-05	FBXL8	55336
ENSG00000244476	1.04111376715065	-5.48028232390535	6.04193130213772	-0.907041482243658	0.364384861192928	NA	ERVFRD-1	405754
ENSG00000105697	0.411622407082769	-5.45318475351369	6.07689757612076	-0.897363282037538	0.369525098808027	NA	HAMP	57817
ENSG00000188848	0.426926958639111	-5.4531770946579	6.07689794663439	-0.897361967001285	0.369525800292188	NA	BEND4	389206
ENSG00000168454	0.691703011118302	-5.43369207510928	3.76710653264757	-1.44240467531732	0.149188245692057	NA	TXNDC2	84203
ENSG00000164488	64.3019050163499	5.40223606251924	1.46691636359999	3.68271579523558	0.000230762381066751	0.00106763212721932	DACT2	168002
ENSG00000140932	0.932126059592037	-5.39481360849883	2.63569572353492	-2.04682716609771	0.0406750573429382	NA	CMTM2	146225
ENSG00000108255	0.846326494439117	-5.39140179673549	4.50706446878488	-1.19621137751088	0.231614082032744	NA	CRYBA1	1411
ENSG00000162998	1.02884108922809	-5.33726843116286	2.06366155152168	-2.58630996309803	0.0097009648201815	NA	FRZB	2487
