gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000197110	6.38998813580179	6.88967367899254	1.76148607763428	3.91128477623027	9.18064456706952e-05	NA	IFNL3	282617
ENSG00000261239	3.48647698939175	6.67955164897512	2.06454840690845	3.23535724646795	0.0012149061917357	NA	ANKRD26P1	124149
ENSG00000182393	10.9929603129227	6.3327293796825	2.97807665570329	2.12644942082157	0.033465856471278	0.100358673718261	IFNL1	282618
ENSG00000110876	13.7571769286198	6.24023126923339	1.53562513594004	4.06364230643661	4.83128444257499e-05	0.000759176621116443	SELPLG	6404
ENSG00000136535	2.64923453239681	6.13587605750872	6.07225534815459	1.01047727832682	0.312266680062241	NA	TBR1	10716
ENSG00000166569	2.11452616992274	6.06353062710942	5.17245790739139	1.17227258987351	0.241087632696081	NA	CPLX4	339302
ENSG00000136371	20.6452864320409	-6.03642356562359	1.51227606999991	-3.99161481516002	6.56249025444234e-05	0.00096486719258121	MTHFS	10588
ENSG00000215440	13.5324019643529	-5.84388771729139	1.52609957161476	-3.82929647972314	0.000128510110827205	0.00163019734252176	NPEPL1	79716
ENSG00000199753	108.799579915434	-5.82279614025343	1.26440038163825	-4.60518378894268	4.12101739694961e-06	0.000108722383308889	SNORD104	692227
ENSG00000159884	134.852799614607	-5.78780087944397	1.27743949996035	-4.53078277258813	5.87655395601371e-06	0.000146075958740911	CCDC107	203260
ENSG00000159164	3.7972239833516	5.74939023682822	1.70831547336437	3.36553190934068	0.000763962303636985	NA	SV2A	9900
ENSG00000121101	3.45533624785223	5.6739228131782	1.80648282884237	3.14086728231686	0.00168448347511476	NA	TEX14	56155
ENSG00000198553	3.19803323659188	5.66172559071361	1.86834664534444	3.03034000934545	0.00244278569334969	NA	KCNRG	283518
ENSG00000246130	2.46495689910649	5.41251375237018	1.84968293062597	2.92618462480944	0.00343147227483842	NA	LOC286059	286059
ENSG00000187550	8.54682241137332	-5.37933480507323	1.58091023275804	-3.40268200787625	0.000667278940895004	NA	SBK2	646643
ENSG00000221803	11.0970908823248	-5.36552768622632	1.52275169265085	-3.52357361487208	0.00042576880502528	0.00409639113964873	SNORD23	692091
ENSG00000109943	1.67184769257927	5.33635051555266	5.93333788272215	0.899384228747882	0.368448036787983	NA	CRTAM	56253
ENSG00000138135	3.51030425773009	5.31328395798833	1.84524898900483	2.87944011331168	0.00398381951052168	NA	CH25H	9023
ENSG00000272325	20.408605243049	-5.24341282243516	1.30194900460938	-4.02735652769159	5.64074660842677e-05	0.00085512658043847	NUDT3	11165
ENSG00000240857	62.5569856355443	-5.13726238880945	0.879843381534265	-5.83883733926727	5.25663591855377e-09	4.31948152772371e-07	RDH14	57665
ENSG00000135722	69.0106969038661	-5.05865955095675	1.25464951080966	-4.03193043744325	5.5320563184443e-05	0.000839635983108822	FBXL8	55336
ENSG00000148735	6.45780239669793	5.02539017153043	1.68385419647709	2.98445683839158	0.00284082277294671	NA	PLEKHS1	79949
ENSG00000205853	7.22522196513332	5.02527115721981	1.69758634852874	2.96024479790091	0.00307394680643814	NA	RFPL3S	10737
ENSG00000152583	1.15730718945974	4.98525681871634	4.85659078196964	1.02649307765941	0.304659224887865	NA	SPARCL1	8404
ENSG00000135077	2.54525619328732	4.90543771133757	1.8998247062776	2.5820475410855	0.00982160541798297	NA	HAVCR2	84868
ENSG00000177576	10.7346107802715	-4.84894546699739	1.55989449260663	-3.10850861387083	0.00188034164582007	0.0124849652973364	C18orf32	497661
ENSG00000171217	2.1599938624379	4.83751469108715	2.35536791075881	2.05382550598165	0.039992583375257	NA	CLDN20	49861
ENSG00000228672	21.929599975628	-4.82634174649548	1.29240652833334	-3.73438360197654	0.000188175495109956	0.00216948352315777	PROB1	389333
ENSG00000221995	2.54446898552221	4.79216442771747	2.20875699799309	2.16962048431389	0.0300356082720241	NA	TIAF1	9220
ENSG00000185880	3.91540026977507	4.77915274943354	1.76990001321249	2.70023883482493	0.00692897144646532	NA	TRIM69	140691
ENSG00000039600	2.18935010403746	4.77215753876489	2.10929255284431	2.26244459656855	0.023669948220298	NA	SOX30	11063
ENSG00000104883	32.7709286028868	-4.75255023378176	1.2769897366137	-3.72168240473451	0.000197899833398941	0.00224943237945352	PEX11G	92960
ENSG00000152229	186.696473157709	4.70409640626451	1.53824137098428	3.05810030532106	0.00222745004283542	0.0141133498900582	PSTPIP2	9050
ENSG00000173110	20.0143066014883	4.68690024259691	0.855472319162438	5.47872811032119	4.28394047281963e-08	2.7235689571192e-06	HSPA6	3310
